,idx,freq,sequence,sentence,api,len,cat,pat
3532,140,12,"['loss', 'batch']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.poisson_nll_loss.yaml,2,not useful,
3533,140,12,"['loss', 'batch']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.poisson_nll_loss.yaml,2,not useful,
3534,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.kl_div.yaml,2,not useful,
3535,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.kl_div.yaml,2,not useful,
3536,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.binary_cross_entropy.yaml,2,not useful,
3537,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.binary_cross_entropy.yaml,2,not useful,
3538,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.nll_loss.yaml,2,not useful,
3539,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.nll_loss.yaml,2,not useful,
3540,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.cross_entropy.yaml,2,not useful,
3541,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.cross_entropy.yaml,2,not useful,
3542,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,2,not useful,
3543,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.binary_cross_entropy_with_logits.yaml,2,not useful,
3544,141,12,"['loss', 'element']","When `reduce` is `False`, returns a loss per batch element instead and ignores `size_average`.",torch.nn.functional.poisson_nll_loss.yaml,2,not useful,
3545,141,12,"['loss', 'element']","By default, the losses are averaged over each loss element in the batch.",torch.nn.functional.poisson_nll_loss.yaml,2,not useful,
3546,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.empty_strided.yaml,2,not useful,
3547,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.arange.yaml,2,not useful,
3548,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.rand.yaml,2,not useful,
3549,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.eye.yaml,2,not useful,
3550,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.ones.yaml,2,not useful,
3551,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.randperm.yaml,2,not useful,
3552,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.linspace.yaml,2,not useful,
3553,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.logspace.yaml,2,not useful,
3554,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.zeros.yaml,2,not useful,
3555,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.randn.yaml,2,not useful,
3556,142,11,"['default', 'torch.strided']",Default: `torch.strided`.,torch.full.yaml,2,not useful,
3634,150,11,"['batch', 'matrices']","the input tensor A of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric positive-definite matrices.",torch.cholesky.yaml,2,shape,
3635,150,11,"['batch', 'matrices']",the first batch of matrices to be multiplied,torch.baddbmm.yaml,2,matrix->numeric,
3636,150,11,"['batch', 'matrices']",the second batch of matrices to be multiplied,torch.baddbmm.yaml,2,matrix->numeric,
3637,150,11,"['batch', 'matrices']",the first batch of matrices to be multiplied,torch.addbmm.yaml,2,matrix->numeric,
3638,150,11,"['batch', 'matrices']",the second batch of matrices to be multiplied,torch.addbmm.yaml,2,matrix->numeric,
3639,150,11,"['batch', 'matrices']",input batch of affine matrices with shape (N times 2 times 3 ) for 2D or (N times 3 times 4 ) for 3D,torch.nn.functional.affine_grid.yaml,2,shape,
3640,150,11,"['batch', 'matrices']","the input tensor of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric matrices.",torch.symeig.yaml,2,shape,
3641,150,11,"['batch', 'matrices']",the first batch of matrices to be multiplied,torch.bmm.yaml,2,matrix->numeric,
3642,150,11,"['batch', 'matrices']",the second batch of matrices to be multiplied,torch.bmm.yaml,2,matrix->numeric,
3643,150,11,"['batch', 'matrices']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of matrices of dimension m times n .",torch.qr.yaml,2,shape,
3644,150,11,"['batch', 'matrices']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of m times n matrices.",torch.svd.yaml,2,shape,
3579,145,11,"['input', 'n', 'n']","the input tensor A of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric positive-definite matrices.",torch.cholesky.yaml,3,not useful,
3580,145,11,"['input', 'n', 'n']","input of shape (N, C, H_in, W_in) (4-D case) or (N, C, D_in, H_in, W_in) (5-D case)",torch.nn.functional.grid_sample.yaml,3,not useful,
3581,145,11,"['input', 'n', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.det.yaml,3,not useful,
3582,145,11,"['input', 'n', 'n']",input batch of affine matrices with shape (N times 2 times 3 ) for 2D or (N times 3 times 4 ) for 3D,torch.nn.functional.affine_grid.yaml,3,not useful,
3583,145,11,"['input', 'n', 'n']","the input tensor of size (*, m, n) where k <= n <= m.",torch.lobpcg.yaml,3,not useful,
3584,145,11,"['input', 'n', 'n']","the input tensor of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric matrices.",torch.symeig.yaml,3,not useful,
3585,145,11,"['input', 'n', 'n']","the input tensor of size (*, n, n) where * is zero or more batch dimensions",torch.inverse.yaml,3,not useful,
3586,145,11,"['input', 'n', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.slogdet.yaml,3,not useful,
3587,145,11,"['input', 'n', 'n']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of matrices of dimension m times n .",torch.qr.yaml,3,not useful,
3588,145,11,"['input', 'n', 'n']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of m times n matrices.",torch.svd.yaml,3,not useful,
3589,145,11,"['input', 'n', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.logdet.yaml,3,not useful,
3569,144,11,"['input', 'tensor', 'm']",input tensor of shape B times P times M .,torch.cdist.yaml,3,not useful,
3570,144,11,"['input', 'tensor', 'm']",input tensor of shape B times R times M .,torch.cdist.yaml,3,not useful,
3571,144,11,"['input', 'tensor', 'm']","The input tensor of size (*, m, n) where * is zero or more batch dimensions",torch.pinverse.yaml,3,not useful,
3572,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, m)",torch.lobpcg.yaml,3,not useful,
3573,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, m) .",torch.lobpcg.yaml,3,not useful,
3574,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, n) where k <= n <= m.",torch.lobpcg.yaml,3,not useful,
3575,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, m) .",torch.lobpcg.yaml,3,not useful,
3576,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of matrices of dimension m times n .",torch.qr.yaml,3,not useful,
3577,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of m times n matrices.",torch.svd.yaml,3,not useful,
3578,144,11,"['input', 'tensor', 'm']","the input tensor of size (*, m, n)",torch.pca_lowrank.yaml,3,not useful,
3568,144,11,"['input', 'tensor', 'm']",input tensor of shape N times M .,torch.nn.functional.pdist.yaml,3,not useful,
3557,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor A of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric positive-definite matrices.",torch.cholesky.yaml,5,shape,
3558,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.det.yaml,5,shape,
3559,143,11,"['input', 'tensor', 'size', '*', 'n']","The input tensor of size (*, m, n) where * is zero or more batch dimensions",torch.pinverse.yaml,5,shape,
3560,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, m, n) where k <= n <= m.",torch.lobpcg.yaml,5,shape,
3561,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, n, n) where * is zero or more batch dimensions consisting of symmetric matrices.",torch.symeig.yaml,5,shape,
3562,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, n, n) where * is zero or more batch dimensions",torch.inverse.yaml,5,shape,
4564,257,7,"['input', 'input']","For example, in LSTM, if user passes `(activation, hidden)`, `function` should correctly use the first input as `activation` and the second input as `hidden`",torch.utils.checkpoint.checkpoint.yaml,2,not useful,
4643,268,7,"['first', 'input']","For example, in LSTM, if user passes `(activation, hidden)`, `function` should correctly use the first input as `activation` and the second input as `hidden`",torch.utils.checkpoint.checkpoint.yaml,2,not useful,
3563,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.slogdet.yaml,5,shape,
3564,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of matrices of dimension m times n .",torch.qr.yaml,5,shape,
3565,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, m, n) where * is zero or more batch dimensions consisting of m times n matrices.",torch.svd.yaml,5,shape,
3566,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size `(*, n, n)` where `*` is zero or more batch dimensions.",torch.logdet.yaml,5,shape,
3567,143,11,"['input', 'tensor', 'size', '*', 'n']","the input tensor of size (*, m, n)",torch.pca_lowrank.yaml,5,shape,
3650,151,11,"['matrix', 'multiplied']",a dense matrix be multiplied,torch.sparse.addmm.yaml,2,matrix->numeric,
3604,147,11,"['specified', 'input']","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.log_softmax.yaml,2,not useful,
3605,147,11,"['specified', 'input']","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.cumprod.yaml,2,not useful,
3649,151,11,"['matrix', 'multiplied']",a sparse matrix to be multiplied,torch.sparse.addmm.yaml,2,"sparsetensor, matrix->numeric",
3607,147,11,"['specified', 'input']","If specified, the input tensor is casted to :attr:'dtype' while performing the operation.",torch.norm.yaml,2,not useful,
3608,147,11,"['specified', 'input']","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.softmin.yaml,2,not useful,
3609,147,11,"['specified', 'input']","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.cumsum.yaml,2,not useful,
3610,147,11,"['specified', 'input']","If specified, the input tensor is casted to `dtype` before the operation is performed.",torch.nn.functional.softmax.yaml,2,not useful,
3611,147,11,"['specified', 'input']","If recompute_scale_factor is ``True` or not specified, a new scale_factor will be computed based on the output and input sizes for use in the interpolation computation (i.e. the computation will be identical to if the computed output_size were passed-in explicitly).",torch.nn.functional.interpolate.yaml,2,not useful,
3647,151,11,"['matrix', 'multiplied']",the first matrix to be multiplied,torch.addmm.yaml,2,matrix->numeric,
3613,148,11,"['set', 'tensor']",This argument is optional when `func`'s input contains a single element and (if it is not provided) will be set as a Tensor containing a single `1`.,torch.autograd.functional.hvp.yaml,2,not useful,
3614,148,11,"['set', 'tensor']",This argument is optional when `func`'s output contains a single element and (if it is not provided) will be set as a Tensor containing a single `1`.,torch.autograd.functional.vjp.yaml,2,not useful,
3615,148,11,"['set', 'tensor']",This argument is optional when `func`'s input contains a single element and (if it is not provided) will be set as a Tensor containing a single `1`.,torch.autograd.functional.jvp.yaml,2,not useful,
3616,148,11,"['set', 'tensor']",This argument is optional when `func`'s input contains a single element and (if it is not provided) will be set as a Tensor containing a single `1`.,torch.autograd.functional.vhp.yaml,2,not useful,
3654,151,11,"['matrix', 'multiplied']",the first matrix to be multiplied,torch.mm.yaml,2,matrix->numeric,
3651,151,11,"['matrix', 'multiplied']",the first sparse matrix to be multiplied,torch.sparse.mm.yaml,2,"sparsetensor, matrix->numeric",
3646,151,11,"['matrix', 'multiplied']",the matrix to be multiplied.,torch.ormqr.yaml,2,matrix->numeric,
3652,151,11,"['matrix', 'multiplied']",the second dense matrix to be multiplied,torch.sparse.mm.yaml,2,matrix->numeric,
3648,151,11,"['matrix', 'multiplied']",the second matrix to be multiplied,torch.addmm.yaml,2,matrix->numeric,
3655,151,11,"['matrix', 'multiplied']",the second matrix to be multiplied,torch.mm.yaml,2,matrix->numeric,
3590,146,11,"['second', 'tensor']",the second input tensor,torch.bitwise_xor.yaml,2,tensor_t (tensor),the (fist/second) input/output tensor
